user_id,react_pre,react_pre_ll,react_pre_ul,react_pre_prob_gt0,react_post,react_post_ll,react_post_ul,react_post_prob_gt0,magnitude,magnitude_ll,magnitude_ul,asymmetry,asymmetry_ll,asymmetry_ul
al_ga_2001_10_28_806,0.08801158000000009,-1.8136573192,1.9513777299999973,0.528375,-4.016120825000001,-5.7928816778000005,-2.2620194954000006,1.25e-4,4.172565814231531,4.172565814231531,4.172565814231531,-4.1008295595,-6.034611099,-2.1670808328500004
al_gi_2002_04_11_416,8.15709565,5.684030265,10.582225621499997,1,16.74552965,14.191915941499998,19.201565048,1,18.64244627614788,18.64244627614788,18.64244627614788,8.5688055445,6.646230675000001,10.4633815543
al_lo_1999_09_19_127,-7.36509165,-9.336673878000001,-5.385747569000001,0,1.3481628999999997,-0.6788369035000007,3.365414176499999,0.863125,7.580543527117972,7.580543527117972,7.580543527117972,8.6990229,6.7022050505,10.687010623499999
al_ma_2001_08_18_846,-5.76807965,-7.501731238,-3.996607665650001,0,-7.6729400000000005,-9.52404904,-5.826959942000002,0,9.65404983029745,9.65404983029745,9.65404983029745,-1.9084787000000003,-3.8394821255000013,0.028808648999999086
al_ma_2002_01_25_787,-10.62042065,-13.052269405999999,-8.201459301000002,0,-2.5545266499999997,-4.7550155925,-0.31058167500000183,0.03225,10.996597501168555,10.996597501168555,10.996597501168555,8.083754599999999,5.6453978760000005,10.487444491999996
al_ma_2004_06_15_598,4.285605750000001,2.1150338840000007,6.48826661815,0.999625,10.4432204,8.322912925999999,12.558601653999999,1,11.343803673473893,11.343803673473893,11.343803673473893,6.18927055,4.051305177,8.205346657499998
al_mi_2005_02_23_162,0.9426092349999999,-1.2463839905000003,3.0949471929000003,0.757875,-1.14781356,-3.27327042,1.0232627612299996,0.20475,2.1484506996429085,2.1484506996429085,2.1484506996429085,-2.0949524150000003,-4.357859454000001,0.2584202471499994
al_mo_2005_10_03_273,-12.667397650000002,-14.855002604000001,-10.5311567295,0,-3.8816784999999996,-6.0023664949999995,-1.7474066840000007,0.00125,13.282301179613736,13.282301179613736,13.282301179613736,8.7926515,6.6602086400000005,10.903150275000002
al_ne_2005_11_07_247,-6.962482700000001,-9.021901608999999,-4.909792324450001,0,-2.08887268,-4.072731491,-0.14641477425000024,0.042375,7.355870773774704,7.355870773774704,7.355870773774704,4.8799244,2.775476641,6.9788550211
al_pa_2003_03_21_907,12.30107815,10.032439029999999,14.537182520999998,1,-3.617064999999999,-6.0277950045,-1.2381533920000007,0.008125,12.918060000373222,12.918060000373222,12.918060000373222,-15.935390300000002,-18.2336926225,-13.562069563
al_pa_2004_10_13_241,6.498340765,4.358615566499999,8.66267048199,1,-6.616981449999999,-8.9197645365,-4.221580793,1.25e-4,9.409721596952648,9.409721596952648,9.409721596952648,-13.091794100000001,-15.301402896499999,-10.903349121
al_ri_2003_12_18_138,-5.98764162,-8.08631022695,-3.927559690500001,0,-7.861827979999999,-9.932525858650001,-5.8716546085,0,9.937998371164177,9.937998371164177,9.937998371164177,-1.8834944000000013,-3.8424917054999983,0.08302462750000011
al_ro_2005_11_09_715,3.559190985,1.41212040065,5.673837053999999,0.997,8.189638350000001,6.077347833,10.347733624499998,1,8.968891837468886,8.968891837468886,8.968891837468886,4.627817974999999,2.5224534405,6.77009849225
al_sa_2005_08_17_947,-4.491604818999999,-6.590644141399999,-2.3640526570000007,8.75e-4,-3.2712257100000004,-5.286845789299999,-1.2890648161500011,0.0045,5.647928157571743,5.647928157571743,5.647928157571743,1.2016641000000006,-1.1220481475,3.4910975429999973
al_sc_2000_09_09_522,-2.7048129750000003,-5.2443533350000004,-0.16271733515000028,0.04425,1.0879651975,-0.89731739825,3.0876460740149994,0.80725,3.254652165372357,3.254652165372357,3.254652165372357,3.810009525,1.3590012123000001,6.217334921499998
al_ti_2003_07_24_080,0.995164505,-1.31302734975,3.318169511849999,0.76375,4.7313925900000005,2.63867283085,6.772139679835,0.999875,4.9916685945073995,4.9916685945073995,4.9916685945073995,3.7239245499999996,1.1998751368,6.215728273139999
al_ug_2003_04_14_823,-7.2008861,-9.321440386999999,-5.0458148635,0,-3.58576659,-5.6754366748,-1.3908884341000032,0.00525,8.092991011700029,8.092991011700029,8.092991011700029,3.6358177439999992,1.7806453658499999,5.464261048199998
al_va_2005_12_12_373,-7.361352950000001,-9.252757846249999,-5.494387458300001,0,-6.44324945,-8.531689507500001,-4.3538909725,0,9.840882901249106,9.840882901249106,9.840882901249106,0.9203104499999997,-1.3308533693499995,3.102798866669998
al_za_2005_07_11_637,-2.78960978,-4.998984982799999,-0.503076611500001,0.02475,-1.6311298,-3.59313722,0.3822378084999999,0.099125,3.3578815784759346,3.3578815784759346,3.3578815784759346,1.1483547,-1.0338879375000003,3.302974613549999
am_an_2003_08_07_806,0.27005994999999994,-2.2662415490000005,2.758000437709998,0.5695,-2.354425085,-4.803412773950001,0.05940599014999969,0.060125,2.8027155773817656,2.8027155773817656,2.8027155773817656,-2.6007312849999997,-4.530843863,-0.7146969331000015
am_or_2005_07_19_155,-2.47618305,-4.5020069261049995,-0.4770287805000003,0.023125,-6.0959772,-8.1765467375,-3.972989632500002,0,6.6413211027194805,6.6413211027194805,6.6413211027194805,-3.610182065,-5.610155279500001,-1.5782137152250004
an_an_2002_11_01_439,-15.4790685,-17.361036103,-13.581564557,0,-12.97003355,-14.911093527999997,-11.049726105000001,0,20.205533212097635,20.205533212097635,20.205533212097635,2.522274900000001,0.5770025274999999,4.4370890865
an_ba_2001_12_27_169,2.11699300745,0.20893227729499997,4.0289276575,0.96175,-1.5788003700000002,-3.60983958445,0.4680098396499997,0.110875,3.0068938716792584,3.0068938716792584,3.0068938716792584,-3.68785294,-5.786052604500001,-1.58205438415
an_ba_2003_04_19_988,6.2048960465,4.1654072266,8.257517873,1,1.9655535999999993,-0.7046888165000007,4.752038246348999,0.882625,6.6635418031090055,6.6635418031090055,6.6635418031090055,-4.226420555000001,-7.053958515999999,-1.3224930962299999
an_bi_2001_02_01_958,10.65312925,8.4904909385,12.799752090499998,1,13.10558195,10.825980685500001,15.331544323000001,1,16.943815242656655,16.943815242656655,16.943815242656655,2.455168200000001,-0.12793962249999835,4.9871727539999995
an_ca_2002_02_24_956,3.3277715000000003,1.332297835,5.3574494365000005,0.996625,10.468239449999999,8.448060498,12.5468549965,1,11.034292776367472,11.034292776367472,11.034292776367472,7.14267285,4.9294600765,9.359681945999998
an_ci_2000_03_09_515,9.897021125,7.816924681499999,11.947219772199999,1,-4.2482919,-6.517194325,-2.0780852534000007,0.001375,10.879865351252423,10.879865351252423,10.879865351252423,-14.15407475,-16.081673102000003,-12.196782677000002
an_gr_2003_02_23_266,-4.884211250000001,-7.1902191705,-2.6040856960000003,5e-4,-4.555625149999999,-6.535674761499999,-2.598364487,2.5e-4,6.743899256803543,6.743899256803543,6.743899256803543,0.3386345000000004,-2.0172462139999996,2.6815558289999997
an_lo_1997_06_25_965,-0.29997589999999996,-2.45756843815,1.8392426467500003,0.409875,-1.84255581,-4.3647597522499995,0.6403870264999993,0.11875,2.319660804334915,2.319660804334915,2.319660804334915,-1.5298135099999994,-4.008577089050001,0.9366985094499991
an_lu_2005_04_26_392,-9.379949,-12.1687294535,-6.430939079,0,-6.21210215,-9.3142151195,-3.034588329900001,0.001,11.306273291189925,11.306273291189925,11.306273291189925,3.1492369499999997,0.8492211525000014,5.437697277134992
an_ma_1995_03_09_029,-0.36463995000000005,-2.717683402,2.048852998499998,0.40725,-7.678278349999999,-10.1650521465,-5.25438332355,0,7.786351502160095,7.786351502160095,7.786351502160095,-7.379476650000001,-9.496320812999999,-5.131893613500001
an_mi_2003_08_21_800,4.5904495,2.4911569167999996,6.7378700855,0.999875,11.6564242,9.544722707500002,13.849023266,1,12.555966327774208,12.555966327774208,12.555966327774208,7.0642137,5.1738579929999995,8.98555076695
an_ni_2002_12_04_834,16.5954373,14.4361189475,18.679121919,1,13.4074111,10.7205363565,16.046791158500003,1,21.35382789206256,21.35382789206256,21.35382789206256,-3.185742350000001,-5.674354100000001,-0.7052262045000003
an_pa_1999_05_11_680,-4.816515560499999,-6.989613220050002,-2.5661936035500013,1.25e-4,-3.06593748,-5.1417900436999995,-1.0165487577000003,0.006375,5.770855671475692,5.770855671475692,5.770855671475692,1.7414443999999998,-0.35164217699999967,3.7983795019999946
an_pu_2004_12_28_073,-0.37956579999999995,-2.4302692074999994,1.635794531,0.385625,1.9853637500000003,0.010478516500000014,3.9824070344999987,0.94625,2.42744178253328,2.42744178253328,2.42744178253328,2.3685363,0.3034705729999998,4.4592809905
an_ra_2004_06_07_770,1.727383429,-0.3244210890000001,3.7251844805499976,0.912875,-4.38753293,-6.3687125305,-2.4141291952000032,1.25e-4,4.924229029376098,4.924229029376098,4.924229029376098,-6.121283549999999,-8.176689173999998,-4.00902335675
an_so_2003_09_08_620,14.476827199999999,12.415681417999998,16.5025276095,1,7.918196200000001,5.923888327,9.995160831499998,1,16.50820831314116,16.50820831314116,16.50820831314116,-6.539101949999999,-8.4754716225,-4.532830659500002
an_ta_1996_10_28_673,-3.9437037549999996,-6.3190739687,-1.5961768505000007,0.003125,-9.2228773,-11.26816305,-7.1405460135,0,10.120646265848166,10.120646265848166,10.120646265848166,-5.289326739,-7.62024686625,-2.905310716825
ar_br_2001_08_21_449,-5.8369611500000005,-7.824160735500001,-3.8977393880000015,0,10.31992565,8.29169420535,12.300072165499998,1,11.940527335847868,11.940527335847868,11.940527335847868,16.17735855,14.319249874,17.9608760295
ar_la_2004_02_18_282,-11.6311663,-13.587957811499999,-9.670030758500001,0,-5.922854712,-7.849770265499999,-3.9629263368000007,0,13.091409511098956,13.091409511098956,13.091409511098956,5.755539124999999,3.6876670140000005,7.762738574299998
as_gr_2000_07_17_648,-3.194339985,-5.5247020185,-0.8360522500000014,0.0155,0.16923704400000006,-2.1525516613000004,2.568096337499999,0.544125,3.4767212547306796,3.4767212547306796,3.4767212547306796,3.3795685800000004,1.2330838629999998,5.548400194999998
as_gr_2003_07_14_024,6.679772265,4.6916678007,8.628519185150001,1,-3.55802509,-5.4308970035,-1.7632004577000024,0.001375,7.672719147741697,7.672719147741697,7.672719147741697,-10.2402199,-12.2212060915,-8.2331798845
as_mu_2003_08_08_116,-4.1917985,-6.045726176000001,-2.3297117100000007,5e-4,2.633481955,0.4677867294999997,4.877829407999998,0.97225,5.172106386127213,5.172106386127213,5.172106386127213,6.838416849999999,4.641167523999999,9.052251855515
as_ri_2004_07_30_783,-1.030737555,-3.5815245722999998,1.4661068365500003,0.24725,3.0709116200000004,0.6672443654999999,5.4804724155,0.98025,3.688290481846224,3.688290481846224,3.688290481846224,4.1512626599999995,1.74083711575,6.495842796549999
as_st_2005_11_28_811,-2.7459693,-4.9159858405,-0.5355137631500004,0.026125,-5.92565635,-8.3050370075,-3.4687007143500024,1.25e-4,6.625486610382264,6.625486610382264,6.625486610382264,-3.185135695,-5.4662605019,-0.8912584705
au_be_2000_06_12_812,0.9818384499999997,-1.1042412140000015,3.0894487029999977,0.779375,-7.52258471,-9.545343073999998,-5.529609254795,0,7.678467618151748,7.678467618151748,7.678467618151748,-8.522379871,-10.299752903,-6.70504412295
au_cr_2001_05_09_740,-3.7531343275,-5.83749378045,-1.6067003039500003,0.0015,-9.2623554,-11.3674353585,-7.155949417000001,0,10.034600197340183,10.034600197340183,10.034600197340183,-5.541607320000001,-7.465796308400001,-3.5947417713000003
au_ma_2003_02_23_142,-4.88561212,-7.0775582866,-2.7173511704500024,0,-0.26878926885000004,-2.4504522970499996,1.9329299342499988,0.42575,5.0521786048386605,5.0521786048386605,5.0521786048386605,4.6439648049999995,2.2934643753000006,6.913536556249999
au_ri_2004_02_19_848,5.326415150000001,3.2127636180000003,7.433295895849999,1,1.25679574,-0.6680598384999998,3.1467164846,0.855125,5.547770469921529,5.547770469921529,5.547770469921529,-4.076926,-6.0967172895,-2.050185314500001
au_vi_2004_01_17_529,-7.084388499999999,-9.6064096594,-4.504909522500001,0,-2.46038775,-4.464707750720001,-0.49252884800000013,0.023,7.5631676702007535,7.5631676702007535,7.5631676702007535,4.618776749999999,2.1147312394999993,6.969542530499998
az_sa_2004_04_06_567,-2.3962047,-4.065040181,-0.6680911080000009,0.01275,8.8132739,7.180329456999999,10.412549912,1,9.198750046038512,9.198750046038512,9.198750046038512,11.1930934,9.330075029,13.046523729999995
be_de_2001_02_01_060,-6.982600625,-9.536056417909998,-4.3866667315,0,-10.14622435,-12.7877823505,-7.475015085500002,0,12.347648370309713,12.347648370309713,12.347648370309713,-3.1608865,-5.3711540015,-0.9669350989000011
be_ma_2003_04_09_595,12.44124055,10.141256285,14.738181737000001,1,13.957169850000001,11.9753965335,15.927502706999997,1,18.719375797406784,18.719375797406784,18.719375797406784,1.4950841500000003,-0.9196342660000001,3.984711546999999
be_ma_2003_05_13_121,-1.0474204,-3.01426635415,0.9606022369999997,0.204,-5.568906665,-7.507172326500001,-3.6573371860000004,0,5.741180777882587,5.741180777882587,5.741180777882587,-4.55471955,-6.475620258,-2.5701552674000006
be_ma_2003_07_08_043,-1.0822268,-3.4392437200000003,1.302839807999999,0.236625,-1.5152611999999999,-3.4129144475,0.36373908999999993,0.09725,2.254306861771923,2.254306861771923,2.254306861771923,-0.44249325000000006,-2.8735314869999993,1.9434305184999996
be_ma_2003_08_08_206,3.1632387569999993,1.023379816,5.3440590069999985,0.98975,-1.7539412170000004,-3.7129422978999997,0.23485587414999964,0.07825,3.8852096625781107,3.8852096625781107,3.8852096625781107,-4.909165,-6.919693132999999,-2.8768139237000017
be_ra_2005_06_09_810,-1.2759664499999999,-3.6008686653999997,1.0352342204999996,0.1945,0.9136854000000001,-1.3713075364999998,3.1255680559999997,0.74125,2.26548849441793,2.26548849441793,2.26548849441793,2.1779960999999997,-0.19508527249999985,4.557967613795001
be_za_1966_01_16_877,-1.10113426,-3.0543856945500005,0.8184315389999948,0.178125,-1.885463655,-4.06429158955,0.29226510849999915,0.084,2.3795975926300503,2.3795975926300503,2.3795975926300503,-0.7836565000000002,-2.759026355499999,1.1626756189999998
bi_ca_2002_09_03_068,5.66904665,3.4610091064000006,7.938868548999998,1,5.05601335,2.5709977807499995,7.540381743999998,0.99975,7.658771166705416,7.658771166705416,7.658771166705416,-0.6238786000000003,-2.9362075945,1.6688072145000004
bi_po_2003_10_18_886,4.138531800000001,2.0416691374999996,6.278530652999999,0.999875,-0.38137984999999985,-2.5841821836000003,1.7265871659999998,0.39,4.368420264855978,4.368420264855978,4.368420264855978,-4.5379795000000005,-6.85249701025,-2.275893403
bi_za_2005_02_22_631,6.81759855,4.690820016999999,8.933194474499999,1,11.6992591,9.425752139,13.8885429215,1,13.593277155180642,13.593277155180642,13.593277155180642,4.874064850000001,2.5392191864999996,7.185073556999999
ca_ba_1999_03_11_977,14.1776741,12.142075764500001,16.173379579,1,16.32761045,14.3481484645,18.322580701,1,21.619066805398404,21.619066805398404,21.619066805398404,2.1346112500000007,0.05811332999999916,4.233464958999998
ca_br_1999_01_29_713,-8.530003615,-10.628986844499998,-6.410035022700001,0,-7.32246346,-9.3749828245,-5.22267219695,0,11.25241093613701,11.25241093613701,11.25241093613701,1.222422850000001,-0.7578726075000006,3.2148000539999964
ca_ca_2002_11_08_629,4.50469555,2.3849996165000005,6.617091768150001,1,-5.5528309,-7.997950504,-3.2284349718649996,1.25e-4,7.338180379810762,7.338180379810762,7.338180379810762,-10.0593544,-12.406668168,-7.804176520500002
ca_co_2000_02_17_682,-8.423907150000002,-10.57887857,-6.211260454,0,0.04526114999999997,-2.51851102485,2.5539301449999994,0.510375,8.552279832056666,8.552279832056666,8.552279832056666,8.454730699999999,5.9631149495,10.9314706235
ca_fo_2002_08_30_071,-10.9612881,-13.155919178,-8.7728632455,0,-0.4687569500000004,-2.7184426559999997,1.807859634999999,0.369375,11.050904212267696,11.050904212267696,11.050904212267696,10.505531350000002,7.863857813999999,13.032386521500001
ca_gh_2003_10_07_816,-2.609417095,-4.8915792689,-0.37682742010000214,0.0305,6.662053584999999,4.7334498069999995,8.558357098949996,1,7.30148391568241,7.30148391568241,7.30148391568241,9.277067,6.96779459815,11.529956755499999
ca_ma_2003_12_24_834,3.4462221250000002,1.617175368,5.30494320295,0.99825,7.274295650000001,5.122205120725,9.4469761652500015,1,8.101424092053435,8.101424092053435,8.101424092053435,3.8422515500000003,1.7335875030000003,5.924341128999998
ca_mo_2005_01_12_659,-0.3061542500000005,-2.3812991799999996,1.7481630269999986,0.40325,0.43886899999999973,-1.4446408684999998,2.324476148499996,0.648125,1.4962614327855985,1.4962614327855985,1.4962614327855985,0.7715484500000005,-1.252783685,2.7737886969999996
ca_mu_2005_04_28_047,1.3465431999999997,-0.7456155929999999,3.4173689262,0.850625,8.10319055,6.119096065,10.084416550999999,1,8.28348748035059,8.28348748035059,8.28348748035059,6.7609561000000005,4.826170336750001,8.655522114000002
ca_pa_2005_04_20_282,2.4126148499999998,0.33810761600000044,4.49862627145,0.968875,3.894912509,1.7925097607000002,5.974229539299997,0.998875,4.682650646783112,4.682650646783112,4.682650646783112,1.46147766,-0.7381470108499997,3.7041605174999996
ca_po_2005_11_08_041,0.6188281500000001,-1.281889509,2.5655552268499995,0.6965,-4.537878600000001,-6.5542060492,-2.5927303845000007,1.25e-4,4.735060372695649,4.735060372695649,4.735060372695649,-5.1783902,-7.323519382100001,-3.054909430000003
ca_ro_2004_09_03_927,-2.57186185,-5.0714890625,-0.032627899000001695,0.052375,-12.532390450000001,-14.7660707205,-10.304706516500001,0,12.84208602265933,12.84208602265933,12.84208602265933,-9.97000865,-12.1308797525,-7.743738396500001
ca_te_2005_07_04_549,-2.8793608830000004,-4.8457679175,-0.9289129057000022,0.010125,-10.0342095,-11.931276371,-8.147214809700003,0,10.482050847900991,10.482050847900991,10.482050847900991,-7.1572601,-9.241910224000002,-5.0732277415
ca_tr_2005_04_14_376,-5.7108538,-7.797294737,-3.6530449174999995,0,7.6772577,5.516254134,9.8680134805,1,9.710025003803207,9.710025003803207,9.710025003803207,13.41960315,11.4366681275,15.414645269499998
ca_ur_2005_01_27_051,-0.4979096999999997,-2.444995394,1.4215349469999954,0.337125,0.5561424000000001,-1.3699540230000005,2.4947932504499994,0.682875,1.538457288953746,1.538457288953746,1.538457288953746,1.0577476000000003,-0.7486416734999997,2.913680067499999
ca_za_2005_06_29_989,-4.464478229999999,-7.1622549465,-1.7741280302500015,0.004875,-1.3461117,-4.109988106049999,1.407465821599999,0.220375,4.787746528142328,4.787746528142328,4.787746528142328,3.1365655849999996,1.0104551408,5.3048895814999995
ce_la_2005_09_25_577,-2.2727766899999997,-4.63332788145,0.04721053229999789,0.058125,1.6928068664999998,-0.37255909514499985,3.7315481100000003,0.904125,3.235752506123373,3.235752506123373,3.235752506123373,3.9549174550000004,1.5190787492129998,6.381575707499999
ch_ar_2000_08_08_388,8.9071096,6.775244363499999,11.006387115499997,1,5.016998249999999,2.8856902285000006,7.1208626315000005,1,10.259531468264534,10.259531468264534,10.259531468264534,-3.8902417000000002,-5.9087093785,-1.785211823500001
ch_ba_2001_03_02_416,3.0022861,0.7180536990000004,5.239285865949999,0.98425,6.066296530000001,3.97324148495,8.147673049,1,6.847839484976079,6.847839484976079,6.847839484976079,3.048432315000001,0.9126352837500005,5.211741321499998
ch_bl_2001_09_25_360,0.07504119999999936,-2.1306562585000006,2.2281462364999984,0.52,-8.167967,-10.386042178500002,-5.915144938499999,0,8.245236684049365,8.245236684049365,8.245236684049365,-8.23288035,-10.2544451895,-6.128330235000003
ch_cr_2003_02_27_137,-3.1647301499999996,-5.435055758555,-0.9066043095,0.01175,2.40102256,0.30090949494999986,4.4919903872999996,0.967,4.321928546714297,4.321928546714297,4.321928546714297,5.600093985,3.5210172175000003,7.6014087868999995
ch_da_2000_08_04_388,-0.33000503000000025,-2.6420289624,2.0172211084999985,0.41075,5.861281719999999,3.5591733308499998,8.158296216999998,1,6.004873011856594,6.004873011856594,6.004873011856594,6.1867375550000006,4.0277404639,8.3019547612
ch_fa_1992_09_30_085,7.351187400000001,5.088939937,9.575971432,1,1.1257655500000001,-1.2851992184999999,3.604166446,0.769625,7.5477060689114595,7.5477060689114595,7.5477060689114595,-6.23399715,-8.56738198,-3.866121786900001
ch_fu_2003_12_19_859,-7.122801095,-9.355277254,-4.931632391700002,0,-0.8037381749999999,-3.6532222982500002,2.0140406778499993,0.325125,7.355115289661128,7.355115289661128,7.355115289661128,6.349843595499999,3.359003551000001,9.324402561999998
ch_gr_2003_03_31_635,5.4891747550000005,3.3952618666499994,7.554783304299999,1,11.266380250000001,9.020322793499998,13.456553534499998,1,12.559315553849608,12.559315553849608,12.559315553849608,5.754528315000001,3.5503026586999993,7.964309051399997
ch_lu_2005_07_29_320,0.5618941,-1.3839127470000008,2.4772642844999995,0.677125,-9.810645650000001,-11.687029000499999,-7.928686880000002,0,9.893054846619398,9.893054846619398,9.893054846619398,-10.380320900000001,-12.422485715999999,-8.301088098500001
ch_ma_2002_04_30_237,5.541129143500001,3.0158436095,7.997048594750001,0.999625,-6.99770645,-9.555009789000001,-4.4427368120500015,0,9.141827152033045,9.141827152033045,9.141827152033045,-12.5347717,-14.59044251,-10.458958612000002
ch_mo_2005_07_21_173,3.0245562250000004,0.7118877290000003,5.324958018549999,0.978875,7.306464,4.37642497685,10.231777672,1,7.977736525549134,7.977736525549134,7.977736525549134,4.26753877,1.2540518626999995,7.359181177749999
ch_or_2003_11_18_479,5.512187795,3.3294967774999997,7.6410490074999995,0.99975,4.571077815,2.4470619055,6.713765722099998,0.9995,7.2259516016173215,7.2259516016173215,7.2259516016173215,-0.9271010400000002,-3.2190123993,1.339339419
ch_re_2005_05_04_512,8.61581645,6.295849261,10.9352982285,1,7.619107639999999,5.30727593065,9.956294212499996,1,11.525850185761954,11.525850185761954,11.525850185761954,-0.9987025300000001,-3.1562397449499997,1.1436089174999997
ch_sc_1999_10_26_739,4.238639905,2.2876912329,6.190203456000001,0.999625,8.90542345,6.943493842,10.867941257999998,1,9.917461882133184,9.917461882133184,9.917461882133184,4.677666405,2.6503718895,6.6535652146999995
ch_ta_2005_12_03_835,4.05718085,1.9513507299,6.2026491245,0.999,2.4840872199999997,0.4795934987999999,4.482237309699999,0.977625,4.85785598698606,4.85785598698606,4.85785598698606,-1.5846830449999998,-3.75487898965,0.6273859074999969
ch_va_2003_04_08_010,-4.0342359000000005,-6.293845386,-1.7238146107500008,0.00225,-5.67927175,-7.5700684335,-3.7488671040000017,0,7.015288577996657,7.015288577996657,7.015288577996657,-1.65382473,-3.7515238860200006,0.4342653159999997
cl_de_1999_11_04_085,4.4417675,2.5782519276499998,6.329201426499999,0.999875,-1.2703520000000004,-3.3790357691500006,1.0426047809999985,0.188875,4.831731887166251,4.831731887166251,4.831731887166251,-5.65467575,-7.8307296295,-3.5009819565000013
cl_me_2004_10_20_681,0.12242909999999974,-2.398230012,2.557088431999999,0.53325,5.92226325,3.54056963545,8.2909700645,1,6.050633888750219,6.050633888750219,6.050633888750219,5.8205378,3.69012822935,7.9957161175
cl_ra_2005_06_17_016,0.25637155,-1.9930326468,2.4662900990699996,0.5745,-5.43067445,-7.594438438999999,-3.2999401852500005,0,5.588987157980547,5.588987157980547,5.588987157980547,-5.69512005,-7.961381534500001,-3.3981571387200002
co_bo_2002_12_26_113,15.926704850000002,13.8208763585,18.069467000000003,1,10.700448750000001,8.453776955,12.997441807,1,19.227025399591884,19.227025399591884,19.227025399591884,-5.223542500000001,-7.241537096,-3.1980644099999997
co_ci_2003_07_29_927,-4.464790449999999,-6.620980135999999,-2.4467717750000015,2.5e-4,-14.2584695,-16.153103799500002,-12.298499746000001,0,14.955114902930795,14.955114902930795,14.955114902930795,-9.75476305,-11.9894772055,-7.551289830500002
co_pu_2005_06_21_071,4.144336585,1.9807204109999996,6.373052168049997,0.998375,-4.655449245,-7.0146653355,-2.2733944938500024,0.001,6.480661958215161,6.480661958215161,6.480661958215161,-8.815001,-11.0479289375,-6.589756916450003
cr_tm_2004_06_22_652,-3.9357827650000003,-6.122669034500001,-1.761094117500001,0.002625,6.542193414999999,4.4351136684500005,8.639334897449997,1,7.7818820139131955,7.7818820139131955,7.7818820139131955,10.444039,8.491082805,12.463727542999997
da_ba_1996_03_25_685,-0.55498315,-2.8473319900000003,1.7644477454999994,0.345875,3.709211549,1.6456703080000006,5.8777438436,0.9975,4.0246257536119145,4.0246257536119145,4.0246257536119145,4.262556655,1.9606912189999994,6.594220220549997
da_ba_2000_12_11_775,-2.0375429499999997,-4.4970430593,0.37403564699999664,0.091,-1.2723645000000003,-3.54187707285,0.9175912979999992,0.178625,2.636311296807719,2.636311296807719,2.636311296807719,0.7426026999999995,-1.4713965599999999,3.0185901755
da_ze_2004_05_07_594,-1.9549454000000002,-4.152285706500001,0.24777573049999993,0.078,-9.86613535,-11.833980942,-7.9095128595,0,10.114706215537893,10.114706215537893,10.114706215537893,-7.92145065,-9.849603433,-5.9577661730000004
