outcome,trait,beta_between,ci_between_lower,ci_between_upper,beta_within,ci_within_lower,ci_within_upper,sig_between,sig_within
f0_mean_a,pid5_negative_affectivity,1.3372688018925674,-0.912712219,3.6162661449999987,0.35475141847492875,-0.8789977297499999,1.5909915249999997,FALSE,FALSE
f0_mean_a,pid5_detachment,1.6829035220236472,-0.6099187504999999,3.970376937499998,0.018324898587087624,-1.3409741075000001,1.4017802449999985,FALSE,FALSE
f0_mean_a,pid5_antagonism,1.5647644865416124,-1.7023136975,4.7102857899999995,-1.1455523739830862,-3.1652066850000002,0.8655878969999999,FALSE,FALSE
f0_mean_a,pid5_disinhibition,1.8723553194011162,-0.9646043219999998,4.6587962475,0.7080885232404547,-0.9399752472499999,2.362726599999998,FALSE,FALSE
f0_mean_a,pid5_psychoticism,3.927806182641875,1.5507614699999999,6.287500947499997,-0.10167404036611374,-2.0926768549999997,1.9101296449999996,TRUE,FALSE
